SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
IE-Cra,29/03/2020 00:00,-0.519125683,-1,-0.3276825,-0.167989308,-0.18122915,-0.16438492,,,-0.184105,,-0.437477969,,,0.1365,-0.49998175,,0.0313625,-0.4662688,-0.471154545,-0.712277778,-0.416505,,,,,,,,,,0.4296765
IE-Cra,29/03/2020 01:00,-0.519125683,-0.916666667,-0.326914,-0.168440368,-0.178290483,-0.166387114,,,-0.19337,,-0.437479531,,,0.18915,-0.499983,,0.0214375,-0.4809388,-0.477863636,-0.725666667,-0.442435,,,,,,,,,,0.5462395
IE-Cra,29/03/2020 02:00,-0.519125683,-0.833333333,-0.32713125,-0.16894253,-0.178756717,-0.165920221,,,-0.18587,,-0.43747875,,,0.2062,-0.4999825,,0.017296875,-0.46712935,-0.480059091,-0.777722222,-0.442955,,,,,,,,,,1.033848
IE-Cra,29/03/2020 03:00,-0.519125683,-0.75,-0.32772375,-0.169476858,-0.175473433,-0.164701013,,,-0.177165,,-0.437478438,,,0.2167,-0.49998225,,0.022396875,-0.45492345,-0.479654545,-0.790916667,-0.40325,,,,,,,,,,1.144725
IE-Cra,29/03/2020 04:00,-0.519125683,-0.666666667,-0.327373,-0.169879307,-0.181186683,-0.165065262,,,-0.184328333,,-0.437478281,,,0.2071,-0.499982,,0.018646875,-0.4536789,-0.479818182,-0.769638889,-0.38965,,,,,,,,,,1.018045
IE-Cra,29/03/2020 05:00,-0.519125683,-0.583333333,-0.3267425,-0.1701728,-0.18572635,-0.166078497,,,-0.193966667,,-0.437479219,,,0.2051,-0.49998275,,0.01025625,-0.46561305,-0.481559091,-0.808444444,-0.41359,,,,,,,,,,0.605637
IE-Cra,29/03/2020 06:00,-0.519125683,-0.5,-0.32681775,-0.170605933,-0.181859483,-0.166258707,,,-0.191446667,,-0.434782656,,,0.2102,-0.49773925,,0.004496875,-0.47556945,-0.483040909,-0.872916667,-0.43977,,,,,,,,,,0.370931
IE-Cra,29/03/2020 07:00,-0.519125683,-0.416666667,-0.3266485,-0.171106267,-0.176175683,-0.164788745,,,-0.181401667,,-0.4034875,,,0.16655,-0.4717015,,0.0061375,-0.46863295,-0.480095455,-0.835222222,-0.43426,,,,,,,,,,0.4374255
IE-Cra,29/03/2020 08:00,-0.519125683,-0.333333333,-0.3269125,-0.171507967,-0.150462333,-0.160416617,,,-0.146096667,,-0.332265625,,,0.0925,-0.412445,,0.017915625,-0.4633126,-0.4721,-0.823111111,-0.41732,,,,,,,,,,-1.232415
IE-Cra,29/03/2020 09:00,-0.519125683,-0.25,-0.32771075,-0.1715471,-0.133240367,-0.1559895,,,-0.118066667,,-0.27365625,,,0.04165,-0.363682,,0.027421875,-0.4546272,-0.465163636,-0.804361111,-0.39575,,,,,,,,,,
IE-Cra,29/03/2020 10:00,-0.519125683,-0.166666667,-0.3280975,-0.17092175,-0.101696,-0.148365967,,,-0.0621,,-0.11234375,,,0.0112,-0.22947,,0.035990625,-0.44541445,-0.459118182,-0.774083333,-0.3809,,,,,,,,,,-2.042455
IE-Cra,29/03/2020 11:00,-0.519125683,-0.083333333,-0.3281885,-0.169681435,-0.113873167,-0.147477167,,,-0.0765,,-0.16796875,,,0.02585,-0.27575,,0.03726875,-0.44661925,-0.459777273,-0.746222222,-0.3811,,,,,,,,,,-1.942311
IE-Cra,29/03/2020 12:00,-0.519125683,0,-0.3285905,-0.16833035,-0.085216333,-0.1422662,,,-0.04785,,-0.0765625,,,-0.0352,-0.1997,,0.04178125,-0.4424631,-0.4522,-0.760972222,-0.3793,,,,,,,,,,-1.0623955
IE-Cra,29/03/2020 13:00,-0.519125683,0.083333333,-0.3286085,-0.167244907,-0.072786,-0.13925425,,,-0.0028,,0.0403125,,,-0.0531,-0.10246,,0.0479,-0.44643635,-0.447254545,-0.701277778,-0.3777,,,,,,,,,,-2.992275
IE-Cra,29/03/2020 14:00,-0.519125683,0.166666667,-0.328636,-0.16605063,-0.0921915,-0.1430049,,,-0.03705,,-0.0403125,,,-0.0477,-0.16954,,0.04898125,,-0.44715,-0.751305556,-0.3922,,,,,,,,,,-2.321305
IE-Cra,29/03/2020 15:00,-0.519125683,0.25,-0.32924725,-0.165026945,-0.0990445,-0.144603417,,,-0.0588,,-0.07984375,,,-0.06555,-0.20243,,0.0513125,-0.4497867,-0.444031818,-0.755138889,-0.3964,,,,,,,,,,-1.9092975
IE-Cra,29/03/2020 16:00,-0.519125683,0.333333333,-0.32918025,-0.16472598,-0.1266445,-0.150949533,,,-0.09945,,-0.19934375,,,-0.03605,-0.301854,,0.04773125,-0.4555686,-0.448931818,-0.839583333,-0.393,,,,,,,,,,-0.669655
IE-Cra,29/03/2020 17:00,-0.519125683,0.416666667,-0.328839,-0.165115023,-0.150871233,-0.156970633,,,-0.14168,,-0.29759375,,,0.00605,-0.383598,,0.042621875,-0.4604562,-0.455540909,-0.877277778,-0.4058,,,,,,,,,,-0.616003
IE-Cra,29/03/2020 18:00,-0.519125683,0.5,-0.3287,-0.165927128,-0.171702585,-0.162423642,,,-0.169751667,,-0.365625,,,0.03165,-0.4402,,0.037,-0.4636978,-0.460363636,-0.833361111,-0.42052,,,,,,,,,,-0.216984
IE-Cra,29/03/2020 19:00,-0.519125683,0.583333333,-0.3271185,-0.166903637,-0.170954917,-0.166328719,,,-0.188938333,,-0.430234375,,,0.12095,-0.493955,,0.024590625,,-0.47205,-0.867194444,-0.46322,,,,,,,,,,0.9349745
IE-Cra,29/03/2020 20:00,-0.519125683,0.666666667,-0.324142,-0.16792845,-0.170417493,-0.166592215,,,-0.18816,,-0.437481719,,,0.14015,-0.49998475,,0.01646875,,-0.475831818,-0.846916667,-0.473895,,,,,,,,,,0.7410635
IE-Cra,29/03/2020 21:00,-0.519125683,0.75,-0.3249305,-0.168990498,-0.17783235,-0.166732254,,,-0.18981,,-0.437483594,,,0.1934,-0.4999865,,0.010353125,-0.48598995,-0.480809091,-0.003233333,-0.457575,,,,,,,,,,0.775446
IE-Cra,29/03/2020 22:00,-0.519125683,0.833333333,-0.32572425,-0.16994411,-0.17423465,-0.166703152,,,-0.18977,,-0.437487031,,,0.22455,-0.49998925,,0.00783125,-0.4895379,-0.483227273,0.011888889,-0.45944,,,,,,,,,,0.785076
IE-Cra,29/03/2020 23:00,-0.519125683,0.916666667,-0.32349525,-0.1706105,-0.175037783,-0.166699781,,,-0.18876,,-0.437489375,,,0.2741,-0.499991,,0.001759375,-0.4890349,-0.487181818,0.877777778,-0.45199,,,,,,,,,,0.600963
IE-Cra,30/03/2020 00:00,-0.513661202,-1,-0.32075075,-0.171131617,-0.1731487,-0.166604026,,,-0.188335,,-0.437491563,,,0.30855,-0.499993,,-0.0020625,-0.4902103,-0.4896,0.795833333,-0.454875,,,,,,,,,,0.4393005
IE-Cra,30/03/2020 01:00,-0.513661202,-0.916666667,-0.31879525,-0.171555233,-0.167664957,-0.166656313,,,-0.187588333,,-0.43749375,,,0.3285,-0.499995,,-0.003321875,-0.49832,-0.490831818,0.752777778,-0.46213,,,,,,,,,,0.29138
IE-Cra,30/03/2020 02:00,-0.513661202,-0.833333333,-0.31826325,-0.171869717,-0.1712651,-0.166648996,,,-0.176291667,,-0.437485938,,,0.34,-0.49998825,,-0.0028,-0.48885345,-0.491395455,0.751944444,-0.46036,,,,,,,,,,0.3573435
IE-Cra,30/03/2020 03:00,-0.513661202,-0.75,-0.3223925,-0.17207515,-0.174841967,-0.16634479,,,-0.170558333,,-0.437477656,,,0.324,-0.4999815,,0.011025,-0.4796821,-0.488877273,0.850833333,-0.446485,,,,,,,,,,0.5870725
IE-Cra,30/03/2020 04:00,-0.513661202,-0.666666667,-0.3230345,-0.171968867,-0.171515733,-0.166176005,,,-0.171313333,,-0.437477969,,,0.331,-0.49998175,,0.018203125,-0.4826058,-0.488431818,0.855555556,-0.45102,,,,,,,,,,0.7410635
IE-Cra,30/03/2020 05:00,-0.513661202,-0.583333333,-0.32386475,-0.171669467,-0.172606067,-0.166479165,,,-0.170191667,,-0.437475625,,,0.338,-0.49997975,,0.021590625,-0.4793649,-0.488468182,0.774166667,-0.454675,,,,,,,,,,0.750356
IE-Cra,30/03/2020 06:00,-0.513661202,-0.5,-0.320872,-0.171291733,-0.170392453,-0.166489831,,,-0.169810333,,-0.4367075,,,0.3455,-0.49934075,,0.025590625,-0.4835277,-0.488495455,0.7975,-0.455945,,,,,,,,,,1.037945
IE-Cra,30/03/2020 07:00,-0.513661202,-0.416666667,-0.320355,-0.170892233,-0.168004345,-0.166406495,,,-0.165372167,,-0.4243,,,0.3485,-0.4890175,,0.02829375,-0.48136925,-0.488372727,0.771111111,-0.46514,,,,,,,,,,1.139245
IE-Cra,30/03/2020 08:00,-0.513661202,-0.333333333,-0.3243625,-0.170467283,-0.161999312,-0.165022265,,,-0.151091667,,-0.379734375,,,0.3225,-0.451939,,0.034859375,-0.47379525,-0.485304545,0.818055556,-0.4418,,,,,,,,,,0.3786945
IE-Cra,30/03/2020 09:00,-0.513661202,-0.25,-0.32880775,-0.169918192,-0.138833167,-0.161899317,,,-0.12145,,-0.292453125,,,0.2566,-0.379321,,0.043984375,-0.4686586,-0.477713636,0.859444444,-0.432305,,,,,,,,,,-1.52155
IE-Cra,30/03/2020 10:00,-0.513661202,-0.166666667,-0.33156,-0.169034345,-0.145918633,-0.162134967,,,-0.126033333,,-0.3141875,,,0.2386,-0.397404,,0.047896875,-0.46728005,-0.475077273,0.883611111,-0.420585,,,,,,,,,,-1.492195
IE-Cra,30/03/2020 11:00,-0.513661202,-0.083333333,-0.3320395,-0.167911663,-0.153610033,-0.161577417,,,-0.134558333,,-0.328078125,,,0.21755,-0.408961,,0.0505875,-0.47023885,-0.472186364,0.945,-0.4359,,,,,,,,,,-1.744795
IE-Cra,30/03/2020 12:00,-0.513661202,0,-0.33186125,-0.166998777,-0.138464183,-0.157288633,,,-0.1248,,-0.303640625,,,0.1603,-0.388629,,0.05440625,-0.4599963,-0.465227273,-0.009586111,-0.40955,0.033951435,0.217534383,0.017173751,0.03839372,0.215109716,0.1326024,0.058755813,0,0,-1.364
IE-Cra,30/03/2020 13:00,-0.513661202,0.083333333,-0.33208075,-0.166316195,-0.138284267,-0.15639285,,,-0.111916667,,-0.274375,,,0.1108,-0.36428,,0.0579375,-0.4596577,-0.458636364,-0.978647222,-0.4076,,,,,,,,,,-2.229345
IE-Cra,30/03/2020 14:00,-0.513661202,0.166666667,-0.332169,-0.165665998,-0.14639375,-0.157080067,,,-0.127316667,,-0.314375,,,0.0869,-0.39756,,0.05965625,-0.46853435,-0.455263636,-0.961977778,-0.420925,,,,,,,,,,-1.351255
IE-Cra,30/03/2020 15:00,-0.513661202,0.25,-0.33167125,-0.16519755,-0.148638483,-0.154245833,,,-0.125666667,,-0.30915625,,,0.0705,-0.393218,,0.06109375,-0.45742675,-0.452768182,-0.955886111,-0.4037,,,,,,,,,,-1.210165
IE-Cra,30/03/2020 16:00,-0.513661202,0.333333333,-0.331678,-0.164938682,-0.151152633,-0.15743845,,,-0.135413333,,-0.3330625,,,0.0705,-0.413108,,0.06084375,-0.461482,-0.452886364,-0.944138889,-0.4157,,,,,,,,,,-1.66341
IE-Cra,30/03/2020 17:00,-0.513661202,0.416666667,-0.33104625,-0.164867367,-0.168108757,-0.161233983,,,-0.158788333,,-0.398921875,,,0.08475,-0.467903,,0.05771875,-0.4638438,-0.45595,-0.888583333,-0.419395,,,,,,,,,,0.379966
IE-Cra,30/03/2020 18:00,-0.513661202,0.5,-0.3304755,-0.16506724,-0.172659733,-0.16339028,,,-0.166785667,,-0.421609375,,,0.11095,-0.486779,,0.05409375,-0.4682409,-0.460309091,-0.86925,-0.41989,,,,,,,,,,0.61027195
IE-Cra,30/03/2020 19:00,-0.513661202,0.583333333,-0.32992625,-0.165527652,-0.17402075,-0.164023858,,,-0.171405,,-0.435904688,,,0.13695,-0.49867275,,0.050165625,-0.47599845,-0.464513636,-0.906888889,-0.444065,,,,,,,,,,1.0741365
IE-Cra,30/03/2020 20:00,-0.513661202,0.666666667,-0.32949375,-0.166064367,-0.174002033,-0.164643523,,,-0.171836667,,-0.437477813,,,0.16675,-0.4999815,,0.048065625,-0.4727131,-0.468172727,-0.958213889,-0.438505,,,,,,,,,,0.2930035
IE-Cra,30/03/2020 21:00,-0.513661202,0.75,-0.32961725,-0.166542677,-0.174820917,-0.164587653,,,-0.17242,,-0.437479531,,,0.17775,-0.499983,,0.045715625,-0.47130495,-0.469995455,-0.027394444,-0.43268,,,,,,,,,,0.672462
IE-Cra,30/03/2020 22:00,-0.513661202,0.833333333,-0.32888375,-0.166937766,-0.173935133,-0.165621668,,,-0.173736667,,-0.437479844,,,0.2059,-0.49998325,,0.043353125,-0.4789792,-0.473313636,-0.002655556,-0.445455,,,,,,,,,,1.163865
IE-Cra,30/03/2020 23:00,-0.513661202,0.916666667,-0.326831,-0.167231418,-0.173327767,-0.16661034,,,-0.18998,,-0.437480469,,,0.27105,-0.49998375,,0.03465,-0.48896635,-0.481086364,0.963611111,-0.46118,,,,,,,,,,1.266955
IE-Cra,31/03/2020 00:00,-0.508196721,-1,-0.31915925,-0.1676335,-0.169584963,-0.16703397,,,-0.187715,,-0.43748125,,,0.336,-0.49998425,,0.026090625,-0.494295,-0.487668182,0.817777778,-0.47002,,,,,,,,,,1.093782
IE-Cra,31/03/2020 01:00,-0.508196721,-0.916666667,-0.31686825,-0.168317867,-0.169613748,-0.167042645,,,-0.18699,,-0.43748625,,,0.371,-0.49998875,,0.0208125,-0.49324,-0.490890909,0.821388889,-0.469435,,,,,,,,,,0.7468105
IE-Cra,31/03/2020 02:00,-0.508196721,-0.833333333,-0.3150525,-0.169056337,-0.171020533,-0.166711314,,,-0.1874,,-0.437484531,,,0.4075,-0.49998725,,0.01678125,-0.491915,-0.493763636,0.874722222,-0.46778,,,,,,,,,,0.7410635
IE-Cra,31/03/2020 03:00,-0.508196721,-0.75,-0.31336275,-0.169696335,-0.170390232,-0.166344792,,,-0.186916667,,-0.437485469,,,0.439,-0.499988,,0.01260625,-0.49508,-0.496077273,0.748611111,-0.46827,,,,,,,,,,0.775446
IE-Cra,31/03/2020 04:00,-0.508196721,-0.666666667,-0.31285375,-0.170220733,-0.169207505,-0.166322337,,,-0.185265,,-0.437488594,,,0.462,-0.4999905,,0.007125,-0.49561,-0.497709091,0.777777778,-0.464725,,,,,,,,,,0.794706
IE-Cra,31/03/2020 05:00,-0.508196721,-0.583333333,-0.3116445,-0.1706626,-0.172580283,-0.166410236,,,-0.18394,,-0.437485313,,,0.472,-0.49998775,,0.0040625,-0.49096835,-0.498363636,0.815833333,-0.46192,,,,,,,,,,0.6978345
IE-Cra,31/03/2020 06:00,-0.508196721,-0.5,-0.31120475,-0.17095575,-0.174823167,-0.166582139,,,-0.184321667,,-0.433874687,,,0.48,-0.49698375,,0.002484375,-0.4785258,-0.498859091,0.876388889,-0.46212,,,,,,,,,,0.600963
IE-Cra,31/03/2020 07:00,-0.508196721,-0.416666667,-0.311324,-0.171123317,-0.164722785,-0.164673033,,,-0.170221667,,-0.38990625,,,0.488,-0.460402,,-0.000115625,-0.49043565,-0.499336364,0.757222222,-0.485255,,,,,,,,,,0.0438635
IE-Cra,31/03/2020 08:00,-0.508196721,-0.333333333,-0.31762525,-0.171229667,-0.152356017,,,,-0.142073333,,-0.30425,,,0.4555,-0.389136,,0.017328125,-0.4810241,-0.496922727,0.988055556,-0.47,,,,,,,,,,-1.380425
IE-Cra,31/03/2020 09:00,-0.508196721,-0.25,-0.32738625,-0.17103525,-0.1486803,-0.162574467,,,-0.125183333,,-0.301953125,,,0.32655,-0.387225,,0.03543125,-0.47198995,-0.485436364,-0.868777778,-0.44629,,,,,,,,,,-1.1055385
IE-Cra,31/03/2020 10:00,-0.508196721,-0.166666667,-0.33200575,-0.170181243,-0.107101667,-0.15314705,,,-0.0892,,-0.2126875,,,0.23165,-0.312956,,0.047975,-0.4699147,-0.474322727,-0.8825,-0.44022,,,,,,,,,,-2.983435
IE-Cra,31/03/2020 11:00,-0.508196721,-0.083333333,-0.33289,-0.168709183,-0.102004333,-0.1524233,,,-0.058816667,,-0.10578125,,,0.1804,-0.22401,,0.056125,-0.47036955,-0.466677273,-0.849944444,-0.44664,,,,,,,,,,-2.040455
IE-Cra,31/03/2020 12:00,-0.508196721,0,-0.33292925,-0.16662803,-0.1308889,-0.156265783,,,-0.09705,,-0.228953125,,,0.12605,-0.326489,,0.05975,-0.4709877,-0.459454545,0.06275,-0.441865,0.035633095,0.229388171,0.018175767,0.040414798,0.23375719,0.132890061,0.063919003,0,0,-1.78439
IE-Cra,31/03/2020 13:00,-0.508196721,0.083333333,-0.3318965,-0.16497158,-0.125014833,-0.154188267,,,-0.090616667,,-0.21675,,,0.0864,-0.316336,,0.06321875,-0.4681625,-0.453459091,-0.978511111,-0.43228,,,,,,,,,,-2.467675
IE-Cra,31/03/2020 14:00,-0.508196721,0.166666667,-0.33195675,-0.16393672,-0.1326962,-0.155023783,,,-0.102933333,,-0.249484375,,,0.08525,-0.343571,,0.06190625,-0.46870295,-0.453981818,0.963888889,-0.43045,,,,,,,,,,-1.47382
IE-Cra,31/03/2020 15:00,-0.508196721,0.25,-0.33188425,-0.163266983,-0.138895067,-0.150310133,,,-0.117866667,,-0.2875,,,0.0753,-0.3752,,0.06159375,-0.46827455,-0.453036364,-0.967266667,-0.43092,,,,,,,,,,-1.935445
IE-Cra,31/03/2020 16:00,-0.508196721,0.333333333,-0.3320455,-0.1629846,-0.153149433,-0.1586864,,,-0.135116667,,-0.335625,,,0.08715,-0.41524,,0.059,-0.4732224,-0.455586364,-0.991622222,-0.43623,,,,,,,,,,-0.598554
IE-Cra,31/03/2020 17:00,-0.508196721,0.416666667,-0.33182425,-0.16307135,-0.16407782,-0.1620392,,,-0.154038333,,-0.3864375,,,0.11,-0.457516,,0.0565,-0.4769774,-0.459168182,-0.978386111,-0.44306,,,,,,,,,,-0.125196
IE-Cra,31/03/2020 18:00,-0.508196721,0.5,-0.331439,-0.163510788,-0.169188137,-0.164030338,,,-0.164452333,,-0.412932813,,,0.11355,-0.47956,,0.05509375,-0.4788953,-0.460145455,-0.947113889,-0.453925,,,,,,,,,,0.6981055
IE-Cra,31/03/2020 19:00,-0.508196721,0.583333333,-0.3306265,-0.164142468,-0.170640637,-0.165635018,,,-0.171441667,,-0.433169688,,,0.14885,-0.49639725,,0.05140625,-0.4888351,-0.465209091,-0.014569444,-0.474085,,,,,,,,,,1.262695
IE-Cra,31/03/2020 20:00,-0.508196721,0.666666667,-0.33032675,-0.16482554,-0.17370135,-0.165112012,,,-0.172336667,,-0.437475469,,,0.1504,-0.49997975,,0.05005,-0.48024555,-0.465877273,0.003730556,-0.45677,,,,,,,,,,1.176305
IE-Cra,31/03/2020 21:00,-0.508196721,0.75,-0.32930175,-0.165477018,-0.1714846,-0.1649478,,,-0.172135,,-0.437476875,,,0.1109,-0.499981,,0.048584375,-0.4824095,-0.462618182,0.010805556,-0.45778,,,,,,,,,,1.262465
IE-Cra,31/03/2020 22:00,-0.508196721,0.833333333,-0.32754375,-0.166051568,-0.170095467,-0.166137981,,,-0.171606667,,-0.437477813,,,0.1704,-0.4999815,,0.045365625,-0.487643,-0.4694,-0.026,-0.469975,,,,,,,,,,1.24014
IE-Cra,31/03/2020 23:00,-0.508196721,0.916666667,-0.32197875,-0.166479924,-0.171877317,-0.166230975,,,-0.171763333,,-0.437478125,,,0.2577,-0.49998175,,0.04254375,-0.4852665,-0.478213636,0.900833333,-0.469915,,,,,,,,,,1.221065
IE-Cra,01/04/2020 00:00,-0.50273224,-1,-0.3267365,-0.16681821,-0.169725,-0.166561047,,,-0.172345,,-0.43747875,,,0.2763,-0.49998225,,0.040146875,-0.4893194,-0.480395455,0.889444444,-0.47042,,,,,,,,,,1.23152
IE-Cra,01/04/2020 01:00,-0.50273224,-0.916666667,-0.32282375,-0.167120683,-0.168782763,-0.166786661,,,-0.173171667,,-0.437479219,,,0.3395,-0.49998275,,0.03579375,-0.49082,-0.4866,0.8375,-0.47872,,,,,,,,,,1.21775
IE-Cra,01/04/2020 02:00,-0.50273224,-0.833333333,-0.31897475,-0.167369398,-0.169380258,-0.165973883,,,-0.172015,,-0.437477969,,,0.3725,-0.49998175,,0.03319375,-0.4882914,-0.489659091,0.740277778,-0.47326,,,,,,,,,,1.217515
IE-Cra,01/04/2020 03:00,-0.50273224,-0.75,-0.318982,-0.16758065,-0.169426163,-0.166376349,,,-0.17209,,-0.4374775,,,0.3915,-0.4999815,,0.031396875,-0.4885106,-0.491377273,0.7225,-0.475355,,,,,,,,,,1.253925
IE-Cra,01/04/2020 04:00,-0.50273224,-0.666666667,-0.31706775,-0.167740218,-0.169106312,-0.166748827,,,-0.17239,,-0.43748,,,0.4135,-0.49998325,,0.029875,-0.48873845,-0.493240909,0.647777778,-0.474205,,,,,,,,,,1.262975
IE-Cra,01/04/2020 05:00,-0.50273224,-0.583333333,-0.3174665,-0.167869672,-0.169747107,-0.166584738,,,-0.172988333,,-0.437478438,,,0.4325,-0.49998225,,0.03019375,-0.48630275,-0.494709091,0.681388889,-0.4699,,,,,,,,,,1.262975
IE-Cra,01/04/2020 06:00,-0.50273224,-0.5,-0.31740025,-0.167980962,-0.169037055,-0.166709835,,,-0.171205,,-0.43499875,,,0.4295,-0.49791875,,0.029525,-0.48809015,-0.494518182,0.641111111,-0.47582,,,,,,,,,,1.250965
IE-Cra,01/04/2020 07:00,-0.50273224,-0.416666667,-0.3188885,-0.168062055,-0.163931763,-0.165883105,,,-0.163292333,,-0.405121875,,,0.4235,-0.4730615,,0.03143125,-0.4858931,-0.493913636,0.5625,-0.46925,,,,,,,,,,0.647702
IE-Cra,01/04/2020 08:00,-0.50273224,-0.333333333,-0.32320225,-0.168041183,-0.153270283,-0.163772883,,,-0.146368333,,-0.34940625,,,0.377,-0.426706,,0.037471875,-0.47132445,-0.489536364,0.659722222,-0.433485,,,,,,,,,,-1.38884
IE-Cra,01/04/2020 09:00,-0.50273224,-0.25,-0.3281555,-0.167730448,-0.135900083,-0.158663183,,,-0.13487,,-0.292453125,,,0.28595,-0.379321,,0.042940625,-0.4659099,-0.48065,0.672777778,-0.43414,,,,,,,,,,-0.6384155
IE-Cra,01/04/2020 10:00,-0.50273224,-0.166666667,-0.33182225,-0.167030683,-0.116619,-0.15062535,,,-0.082533333,,-0.16953125,,,0.1837,-0.27705,,0.051525,-0.4628689,-0.468586364,0.718888889,-0.41745,,,,,,,,,,-3.036535
IE-Cra,01/04/2020 11:00,-0.50273224,-0.083333333,-0.33192225,-0.165846313,-0.1242035,-0.154493633,,,-0.087283333,,-0.192796875,,,0.2064,-0.296407,,0.0556875,-0.4611446,-0.469509091,0.651666667,-0.4097,,,,,,,,,,-2.90485
IE-Cra,01/04/2020 12:00,-0.50273224,0,-0.33218275,-0.164370187,-0.120174333,-0.151353033,,,-0.07695,,-0.155203125,,,0.20715,-0.265129,,0.0558125,-0.46651865,-0.469504545,0.755833333,-0.41325,0.048127251,0.25378429,0.023148254,0.047312992,0.292968808,0.184341168,0.093807338,0,0,-1.795065
IE-Cra,01/04/2020 13:00,-0.50273224,0.083333333,-0.33224725,-0.163150312,-0.124586667,-0.15401275,,,-0.098916667,,-0.23125,,,0.12375,-0.3284,,0.05696875,-0.4693437,-0.460286364,0.788055556,-0.43094,,,,,,,,,,-2.637975
IE-Cra,01/04/2020 14:00,-0.50273224,0.166666667,-0.33060575,-0.162349467,-0.122968167,-0.150300917,,,-0.094916667,,-0.2278125,,,0.06985,-0.32554,,0.062,-0.4616439,-0.452227273,0.74,-0.409,,,,,,,,,,-2.3841
IE-Cra,01/04/2020 15:00,-0.50273224,0.25,-0.330914,-0.1619317,-0.129768817,-0.150666067,,,-0.105716667,,-0.245578125,,,0.0397,-0.340321,,0.0628125,-0.4584646,-0.448422727,0.694722222,-0.41235,,,,,,,,,,-0.9910645
IE-Cra,01/04/2020 16:00,-0.50273224,0.333333333,-0.330886,-0.16180775,-0.144452317,-0.157140667,,,-0.122133333,,-0.299015625,,,0.08255,-0.384781,,0.06346875,-0.46178805,-0.4529,0.685277778,-0.40845,,,,,,,,,,-1.03854
IE-Cra,01/04/2020 17:00,-0.50273224,0.416666667,-0.33069825,-0.161967617,-0.155421667,-0.159360867,,,-0.14113,,-0.3415,,,0.08145,-0.420128,,0.062125,-0.46745505,-0.453445455,0.722777778,-0.42379,,,,,,,,,,-0.4456215
IE-Cra,01/04/2020 18:00,-0.50273224,0.5,-0.331156,-0.162359783,-0.167561392,-0.164095627,,,-0.161072167,,-0.405023438,,,0.16345,-0.4729795,,0.0583125,-0.47210015,-0.464022727,0.763333333,-0.429385,,,,,,,,,,0.3646285
IE-Cra,01/04/2020 19:00,-0.50273224,0.583333333,-0.33065975,-0.16298405,-0.17002018,-0.165928063,,,-0.170258333,,-0.434258438,,,0.22205,-0.497303,,0.0530625,-0.4838324,-0.471954545,0.677222222,-0.45741,,,,,,,,,,1.194975
IE-Cra,01/04/2020 20:00,-0.50273224,0.666666667,-0.331063,-0.16376362,-0.170793955,-0.166117832,,,-0.170046667,,-0.43747125,,,0.2488,-0.499976,,0.05125,-0.47909735,-0.475154545,0.543888889,-0.462945,,,,,,,,,,1.24646
IE-Cra,01/04/2020 21:00,-0.50273224,0.75,-0.32999575,-0.16448655,-0.1719241,-0.166254281,,,-0.16963,,-0.437477188,,,0.29715,-0.49998125,,0.05153125,-0.4699176,-0.479877273,0.533888889,-0.433655,,,,,,,,,,1.42126
IE-Cra,01/04/2020 22:00,-0.50273224,0.833333333,-0.32467775,-0.165082203,-0.170135233,-0.166383595,,,-0.169389167,,-0.437476563,,,0.356,-0.4999805,,0.049028125,-0.4690788,-0.486095455,0.468888889,-0.43154,,,,,,,,,,1.24316
IE-Cra,01/04/2020 23:00,-0.50273224,0.916666667,-0.32282275,-0.16552155,-0.171402033,-0.166572897,,,-0.171396667,,-0.437478906,,,0.395,-0.4999825,,0.04745,-0.4723565,-0.490027273,0.508888889,-0.43586,,,,,,,,,,0.811831
IE-Cra,02/04/2020 00:00,-0.49726776,-1,-0.32326,-0.165884438,-0.170052198,-0.165878802,,,-0.170385,,-0.437477656,,,0.4365,-0.4999815,,0.047690625,-0.47407445,-0.493959091,0.482777778,-0.439795,,,,,,,,,,1.46249
IE-Cra,02/04/2020 01:00,-0.49726776,-0.916666667,-0.32202625,-0.166202752,-0.169092122,-0.166338598,,,-0.1693995,,-0.437479063,,,0.45,-0.49998275,,0.0474375,-0.4770417,-0.495254545,0.415,-0.44299,,,,,,,,,,1.083264
IE-Cra,02/04/2020 02:00,-0.49726776,-0.833333333,-0.3222575,-0.16639492,-0.170695133,-0.166307202,,,-0.170886667,,-0.437477969,,,0.4575,-0.49998175,,0.046746875,-0.4740613,-0.495995455,0.400277778,-0.443405,,,,,,,,,,1.12696
IE-Cra,02/04/2020 03:00,-0.49726776,-0.75,-0.32197975,-0.166526387,-0.170287918,-0.165223972,,,-0.17053,,-0.437479375,,,0.456,-0.499983,,0.046515625,-0.4731404,-0.495868182,0.323611111,-0.4314,,,,,,,,,,1.3426955
